loan_id,age,gender,region,employment_status,employment_length,employer_tenure_years,home_ownership,annual_income,stated_income,verified_income,credit_score,open_accounts,delinq_2yrs,inquiries_6m,util,revol_bal,dti,loan_amount,term,purpose,application_type,grade,sub_grade,interest_rate,ip_risk_score,device_change_30d,has_document_mismatch,income_mismatch_ratio,default,fraud,application_date,issue_date,first_payment_date,days_to_fund
2852,46,Male,Otago,Part-time,4,2.6,Rent,56042.84,68942.13,54804.49,589,12,1,0,16.83,5673.48,24.72,6136.89,36,small_business,individual,F,F2,0.265770795307762,69.4,0,1,1.26,0,0,2023-09-21,2023-09-23,2023-10-14,2
2853,27,Female,Nelson,Self-employed,4,6.5,Mortgage,147760.61,192855.02,152344.27,639,11,0,1,31.84,400.04,18.43,70000.0,60,car,individual,E,E2,0.2446758758674473,53.5,0,0,1.27,0,0,2024-10-23,2024-10-31,2024-11-16,8
2854,40,Female,Otago,Employed,3,6.0,Own,80954.37,81883.49,79707.24,666,11,0,1,22.74,920.44,18.66,10667.29,36,other,individual,D,D4,0.2087609808034279,26.6,0,0,1.03,0,0,2025-03-22,2025-03-25,2025-04-18,3
2855,50,Female,Otago,Part-time,6,8.7,Mortgage,18000.0,20567.35,18121.38,646,0,0,0,22.07,7667.07,4.74,34805.49,36,small_business,individual,E,E1,0.2362721316087261,54.9,0,0,1.13,0,0,2024-03-17,2024-03-25,2024-04-16,8
2856,33,Male,West Coast,Unemployed,2,2.0,Rent,110441.21,121325.36,99169.85,629,8,0,0,11.52,17877.93,33.0,27919.99,36,vacation,individual,E,E1,0.2322063606352356,58.6,1,0,1.22,0,0,2024-07-01,2024-07-04,2024-07-24,3
2857,31,Female,Marlborough,Employed,8,1.0,Own,30295.65,31917.42,29001.3,744,6,0,0,18.29,5345.36,27.5,25229.15,36,vacation,individual,B,B5,0.1366929992168764,55.0,1,0,1.1,0,0,2024-03-28,2024-04-07,2024-05-05,10
2858,36,Female,Canterbury,Employed,1,3.2,Rent,108841.31,96520.27,112538.94,674,14,1,1,20.91,5845.71,11.9,21109.04,36,car,individual,D,D5,0.1921743798287054,13.2,0,0,0.86,1,0,2025-04-24,2025-05-01,2025-05-22,7
2859,50,Female,Northland,Employed,8,8.1,Rent,111642.08,96163.77,107449.88,810,5,0,5,9.22,5012.73,29.62,7741.67,60,medical,individual,A,A4,0.0990261318279545,0.0,0,0,0.89,0,0,2024-04-21,2024-04-23,2024-05-14,2
2860,40,Male,Wellington,Part-time,5,2.1,Rent,79227.45,93752.61,74067.92,693,8,0,1,44.38,8937.48,15.16,22459.17,36,car,individual,D,D3,0.1947668867921968,0.0,2,0,1.27,0,0,2023-10-14,2023-10-18,2023-11-17,4
2861,33,Female,Marlborough,Employed,6,2.4,Rent,90070.78,79571.78,94851.78,742,12,0,1,21.63,1645.29,14.91,14181.29,36,medical,individual,B,B4,0.1231693632064588,4.9,1,0,0.84,0,0,2023-10-30,2023-11-10,2023-11-30,11
2862,43,Female,Canterbury,Student,3,4.0,Rent,125676.32,87296.81,128916.78,668,10,0,0,46.28,5920.51,7.88,4134.73,60,car,individual,D,D1,0.2001263124671232,23.0,0,0,0.68,0,0,2023-11-07,2023-11-13,2023-12-07,6
2863,27,Female,Auckland,Employed,5,6.4,Rent,48279.68,50386.98,45651.98,640,10,0,1,12.9,4660.61,16.44,23530.05,36,small_business,individual,E,E3,0.2413774944113883,36.0,2,0,1.1,0,0,2023-07-27,2023-08-07,2023-09-01,11
2864,45,Female,Manawatu-Whanganui,Student,0,7.9,Rent,104631.54,140315.92,105356.13,696,13,0,2,15.8,3849.74,17.73,13499.51,36,car,individual,D,D4,0.1916179013343238,0.0,0,0,1.33,0,0,2024-09-09,2024-09-18,2024-10-11,9
2865,42,Female,Auckland,Employed,10,3.2,Rent,130608.1,64132.48,123712.33,758,10,0,0,20.23,2730.95,11.82,4514.71,60,medical,individual,B,B2,0.1305014721780469,41.9,0,0,0.52,0,0,2024-03-21,2024-03-26,2024-04-22,5
2866,35,Male,Southland,Part-time,0,9.8,Rent,186874.42,185441.83,185449.89,675,7,0,0,30.96,5218.86,23.87,70000.0,36,small_business,individual,D,D5,0.1920669321108759,34.0,0,0,1.0,0,0,2024-10-31,2024-11-13,2024-12-06,13
2867,30,Female,Waikato,Part-time,1,2.2,Mortgage,33479.02,39674.08,33773.62,707,4,0,1,37.7,2197.18,30.43,53036.04,60,home_improvement,individual,C,C5,0.1670289753348397,42.1,1,0,1.17,0,0,2024-09-24,2024-10-03,2024-11-01,9
2868,29,Male,Gisborne,Employed,4,5.7,Rent,83054.49,56917.3,79697.03,695,11,0,2,38.72,3047.12,23.84,20142.79,36,education,individual,D,D3,0.1936045236134903,58.7,0,1,0.71,0,0,2023-02-24,2023-03-01,2023-03-22,5
2869,43,Female,Manawatu-Whanganui,Unemployed,7,3.3,Rent,36506.62,36774.34,37861.62,674,6,0,0,18.55,7667.47,5.12,19553.35,36,medical,individual,D,D2,0.2139465513017805,42.8,0,0,0.97,0,0,2025-06-30,2025-07-10,2025-08-02,10
2870,50,Male,Auckland,Unemployed,0,6.8,Rent,35588.91,29257.95,37185.7,677,8,0,2,18.43,5131.69,6.2,16912.51,36,small_business,individual,D,D5,0.1919530434530336,27.9,0,0,0.79,0,0,2023-01-12,2023-01-20,2023-02-16,8
2871,32,Female,Gisborne,Part-time,13,10.8,Rent,80624.61,68415.17,81687.1,620,13,0,0,30.21,1237.19,19.81,3198.73,60,education,individual,E,E5,0.2447064915282158,14.0,0,0,0.84,0,1,2024-10-18,2024-10-31,2024-11-24,13
2872,43,Female,Wellington,Employed,18,2.3,Rent,68092.07,66016.38,69501.52,679,8,0,2,20.09,11706.6,25.9,21601.43,60,small_business,individual,D,D3,0.2132284084034107,32.5,0,0,0.95,0,0,2024-02-04,2024-02-17,2024-03-05,13
2873,18,Female,Nelson,Employed,5,4.3,Rent,129203.43,106640.69,119817.91,719,7,0,1,33.31,2944.95,16.09,19307.59,60,car,individual,C,C4,0.147507773008483,0.0,0,0,0.89,0,0,2025-06-26,2025-06-27,2025-07-14,1
2874,32,Female,Bay of Plenty,Student,3,6.4,Mortgage,52808.99,42708.74,56405.78,698,8,0,4,20.49,6713.98,18.81,20603.01,36,other,individual,D,D4,0.1842782876980565,45.4,0,0,0.76,0,0,2024-10-09,2024-10-16,2024-10-31,7
2875,38,Female,Bay of Plenty,Unemployed,7,3.6,Mortgage,59976.72,62265.05,59702.85,691,8,0,4,12.44,3631.88,18.47,9566.84,60,education,individual,D,D3,0.1859296450384214,59.2,1,0,1.04,0,0,2024-05-29,2024-06-02,2024-06-21,4
2876,29,Female,Bay of Plenty,Employed,2,5.7,Own,73794.92,110354.98,70344.06,724,5,0,0,6.66,4407.88,15.71,13397.99,36,car,joint,C,C5,0.1493357681477794,30.7,0,1,1.57,0,0,2024-10-17,2024-10-22,2024-11-21,5
2877,29,Male,Gisborne,Student,3,7.5,Mortgage,38756.17,46567.42,39038.77,692,16,2,0,50.21,12885.45,21.55,18140.92,36,other,individual,D,D5,0.2032385553298921,29.5,0,0,1.19,0,0,2024-06-25,2024-07-01,2024-07-30,6
2878,31,Male,Nelson,Employed,12,5.6,Mortgage,42120.96,52739.93,43690.96,681,7,0,0,41.54,2152.6,20.54,13499.91,36,other,individual,D,D1,0.2014968475389362,28.3,0,0,1.21,0,0,2023-08-25,2023-08-30,2023-09-17,5
2879,41,Male,Waikato,Unemployed,16,0.2,Rent,126982.14,153578.87,130235.1,724,12,0,1,22.45,4890.66,25.99,14964.78,60,home_improvement,individual,C,C4,0.1789014204502911,26.3,1,0,1.18,0,0,2023-10-06,2023-10-18,2023-11-03,12
2880,36,Male,Waikato,Employed,13,3.2,Mortgage,46759.35,42574.26,44223.38,688,5,0,0,13.25,2143.0,9.44,19290.12,60,education,individual,D,D3,0.192891100616875,38.8,0,0,0.96,0,0,2023-12-14,2023-12-15,2024-01-14,1
2881,18,Female,Bay of Plenty,Employed,2,1.6,Rent,132141.49,146963.33,137147.26,666,11,0,1,18.59,5933.26,4.54,19006.12,36,home_improvement,individual,D,D4,0.1810756707737127,58.7,2,0,1.07,0,0,2024-09-18,2024-09-30,2024-10-23,12
2882,18,Female,Taranaki,Employed,1,0.6,Mortgage,93576.08,118798.47,93292.27,708,10,1,3,10.17,773.42,17.85,17578.29,36,car,individual,C,C5,0.1557427180012349,71.6,0,0,1.27,0,0,2023-04-14,2023-04-23,2023-05-10,9
2883,32,Female,Otago,Employed,2,8.7,Rent,25684.01,31223.22,26327.66,678,9,0,1,29.26,1953.52,14.51,19947.86,36,debt_consolidation,individual,D,D3,0.2154377948801116,61.3,0,0,1.19,0,0,2024-09-21,2024-09-23,2024-10-22,2
2884,43,Male,Tasman,Employed,3,4.3,Mortgage,89354.76,97299.31,85773.64,663,10,0,2,35.3,19520.33,12.88,7271.88,36,home_improvement,individual,D,D2,0.2171052602026668,36.9,1,0,1.13,0,0,2024-05-31,2024-06-09,2024-07-01,9
2885,18,Male,Manawatu-Whanganui,Employed,2,1.2,Own,88932.28,102628.68,93583.05,689,11,0,1,33.78,895.89,10.93,10408.99,60,home_improvement,individual,D,D4,0.1821536376581699,57.3,0,0,1.1,0,0,2025-05-21,2025-05-31,2025-06-30,10
2886,33,Female,Manawatu-Whanganui,Employed,2,8.6,Own,83775.82,129230.47,84541.18,690,8,1,0,8.85,3197.85,25.93,6656.3,60,home_improvement,individual,D,D5,0.2096758382946884,32.1,1,0,1.53,0,0,2023-09-05,2023-09-07,2023-09-27,2
2887,33,Female,Otago,Employed,5,7.0,Rent,59695.77,72702.8,63244.16,614,8,0,2,29.1,2887.81,17.06,9254.7,36,home_improvement,individual,F,F5,0.2655248480275755,26.6,0,0,1.15,0,0,2023-12-30,2024-01-08,2024-02-05,9
2888,52,Male,Northland,Unemployed,7,0.0,Rent,36978.87,36496.97,34140.99,700,11,0,2,34.07,5870.34,36.74,14135.76,36,car,individual,C,C3,0.1602485790364289,54.6,0,0,1.07,0,0,2023-11-17,2023-11-23,2023-12-20,6
2889,34,Female,Taranaki,Employed,7,6.1,Own,145782.38,150912.84,135567.27,791,4,1,1,34.93,2266.98,15.94,7570.34,36,debt_consolidation,individual,A,A3,0.0995962306791337,55.9,1,0,1.11,0,0,2024-09-24,2024-10-05,2024-10-24,11
2890,42,Female,Bay of Plenty,Employed,8,7.0,Mortgage,61156.71,51320.86,60422.74,621,4,0,1,40.82,5166.89,12.71,62596.55,36,other,individual,E,E2,0.2498470615113771,36.6,2,0,0.85,0,0,2023-10-13,2023-10-22,2023-11-06,9
2891,39,Male,Southland,Self-employed,0,2.3,Mortgage,38257.65,58128.95,41065.04,650,10,0,2,3.05,3046.7,25.51,47649.6,60,vacation,individual,E,E5,0.2563909002967846,29.7,1,0,1.42,0,0,2023-05-29,2023-06-11,2023-07-11,13
2892,18,Female,Otago,Part-time,0,2.9,Mortgage,85530.11,117242.45,93924.08,847,1,0,0,26.9,1695.13,34.02,5973.24,36,small_business,individual,A,A5,0.0837285573304666,17.9,1,0,1.25,0,0,2023-03-25,2023-03-31,2023-04-18,6
2893,46,Male,Canterbury,Unemployed,8,6.0,Mortgage,41625.76,44399.81,39776.69,631,2,0,0,13.36,2482.53,14.02,15343.15,60,medical,individual,E,E5,0.2220676530876443,18.6,0,0,1.12,0,0,2024-02-10,2024-02-16,2024-03-04,6
2894,40,Female,Manawatu-Whanganui,Employed,4,7.3,Own,36779.32,54660.1,36876.87,757,16,0,2,13.39,4238.64,24.96,48808.98,60,medical,individual,B,B5,0.128513321984487,26.2,1,0,1.48,0,0,2024-03-31,2024-04-13,2024-04-28,13
2895,43,Male,Canterbury,Student,4,5.7,Mortgage,51888.84,61046.18,52291.37,666,15,0,2,14.58,7346.75,7.88,9312.09,36,vacation,individual,D,D4,0.1993789155941296,36.3,0,0,1.17,0,0,2025-01-12,2025-01-23,2025-02-18,11
2896,75,Male,Otago,Part-time,0,0.0,Mortgage,43603.99,42026.86,45169.72,684,7,1,1,29.95,2058.85,15.99,24676.99,36,small_business,individual,D,D1,0.1954657843477686,16.2,0,1,0.93,0,0,2025-03-10,2025-03-24,2025-04-22,14
2897,18,Female,Otago,Employed,1,1.2,Mortgage,37601.42,46298.27,39265.21,672,13,1,2,34.29,3305.03,9.17,44258.26,60,small_business,individual,D,D2,0.198331324010289,19.5,0,0,1.18,0,0,2023-06-10,2023-06-12,2023-07-01,2
2898,55,Male,Auckland,Part-time,5,5.2,Own,105449.73,119129.59,99574.08,706,13,0,3,4.5,7166.29,21.63,19736.07,60,other,individual,C,C5,0.1468899378925379,24.5,5,0,1.2,0,0,2025-02-22,2025-03-02,2025-03-22,8
2899,35,Female,Southland,Employed,10,0.0,Mortgage,60708.92,73917.44,60904.99,585,11,0,1,6.23,2368.43,16.32,32694.58,36,medical,individual,F,F1,0.2851188007169256,32.8,1,0,1.21,0,0,2024-04-04,2024-04-07,2024-04-23,3
2900,41,Male,Auckland,Employed,12,5.8,Mortgage,137793.37,106952.68,123955.35,691,9,0,3,41.22,2790.41,12.68,5976.8,36,other,individual,D,D4,0.2146868390061603,15.4,2,0,0.86,0,0,2024-07-03,2024-07-10,2024-08-09,7
2901,38,Male,Wellington,Employed,3,2.1,Own,38926.75,34564.51,40504.82,656,12,0,2,1.29,2884.98,26.3,10281.16,36,vacation,individual,E,E4,0.2388049712305649,24.3,0,0,0.85,0,1,2024-05-14,2024-05-19,2024-06-17,5
2902,34,Male,Southland,Self-employed,4,6.6,Mortgage,23054.26,31070.09,22663.93,568,12,0,2,10.79,7699.45,8.47,14461.48,36,car,joint,G,G3,0.3048219306917702,45.5,0,0,1.37,0,0,2025-01-07,2025-01-10,2025-02-07,3
2903,32,Female,Tasman,Employed,9,7.5,Rent,71068.88,98688.2,66785.62,747,12,0,0,23.42,3571.89,34.61,13618.35,60,car,individual,B,B3,0.1375865623713723,25.6,0,0,1.48,0,0,2024-05-23,2024-05-24,2024-06-10,1
2904,41,Female,Gisborne,Employed,4,7.6,Mortgage,197942.11,263861.3,201233.36,554,3,1,1,36.27,15971.49,22.8,31188.18,36,other,individual,G,G4,0.302568859611575,34.7,1,0,1.31,0,0,2024-10-15,2024-10-23,2024-11-17,8
2905,23,Male,Wellington,Employed,4,0.0,Mortgage,89387.37,133520.54,87734.29,809,17,0,1,27.06,6791.51,25.89,18894.29,36,debt_consolidation,individual,A,A5,0.0958574910851639,37.7,0,0,1.52,0,0,2025-03-14,2025-03-17,2025-04-14,3
2906,46,Female,Waikato,Employed,12,2.9,Rent,300000.0,349642.1,318921.92,717,19,1,3,29.67,2306.37,28.27,15855.24,36,vacation,individual,C,C1,0.1641221937181018,38.3,0,0,1.1,0,0,2024-04-25,2024-04-27,2024-05-26,2
2907,34,Female,Marlborough,Employed,8,6.7,Mortgage,79330.51,91342.47,75790.06,598,1,0,0,26.29,6319.62,24.98,3750.84,36,small_business,individual,F,F3,0.2832418943867812,30.1,0,0,1.21,0,0,2024-10-24,2024-10-25,2024-11-14,1
2908,27,Female,Waikato,Employed,12,3.5,Mortgage,74867.4,64936.88,83188.74,760,11,0,0,45.52,8034.24,3.76,13296.14,36,small_business,individual,B,B3,0.1291112271912684,24.7,1,0,0.78,0,0,2023-04-24,2023-04-28,2023-05-16,4
2909,33,Female,Bay of Plenty,Employed,1,10.8,Mortgage,18000.0,16810.09,18769.1,635,17,0,2,27.42,1920.89,4.98,6487.14,36,small_business,individual,E,E1,0.2509014039784175,51.7,2,0,0.9,0,0,2025-01-18,2025-01-31,2025-02-23,13
2910,51,Female,Nelson,Part-time,4,8.0,Mortgage,84028.48,54815.8,89438.63,638,13,0,2,33.93,7511.56,9.99,8947.69,36,education,individual,E,E4,0.2562404978131198,0.0,1,0,0.61,0,0,2024-07-31,2024-08-08,2024-08-27,8
2911,33,Female,Auckland,Employed,9,6.6,Mortgage,71922.41,70894.12,68222.59,572,13,0,0,31.05,2878.0,14.49,10944.49,36,vacation,joint,G,G4,0.3386595550173606,21.4,0,0,1.04,0,0,2023-12-27,2024-01-09,2024-01-27,13
2912,42,Male,Bay of Plenty,Employed,1,0.5,Other,50903.65,32491.53,55455.61,628,3,0,1,51.91,3691.05,28.87,23469.79,36,small_business,individual,E,E2,0.2304818083544878,53.0,2,0,0.59,0,0,2023-12-07,2023-12-10,2023-12-26,3
2913,31,Male,Otago,Employed,8,5.1,Rent,59878.65,75817.94,56248.36,635,12,0,2,22.55,10836.8,6.65,14854.03,36,education,individual,E,E1,0.2382045813816545,10.8,1,0,1.35,0,0,2025-02-08,2025-02-22,2025-03-14,14
2914,46,Male,Bay of Plenty,Employed,1,0.8,Rent,62397.61,70364.52,61743.02,729,10,0,0,23.82,1971.24,10.1,43084.4,36,medical,joint,C,C5,0.1483007888897999,28.2,1,0,1.14,0,0,2025-01-30,2025-01-31,2025-02-24,1
2915,45,Male,Otago,Employed,8,5.8,Rent,58348.27,37620.99,62154.49,750,12,1,0,55.92,3483.22,13.21,25669.56,36,education,individual,B,B3,0.1161136592503409,81.8,1,0,0.61,0,0,2024-03-24,2024-03-28,2024-04-13,4
2916,56,Female,Manawatu-Whanganui,Employed,5,4.8,Mortgage,227742.65,230481.77,233513.3,606,5,1,0,16.65,4414.04,18.76,11573.41,60,car,individual,F,F1,0.2996513840541518,51.4,0,0,0.99,0,0,2025-04-22,2025-05-01,2025-05-27,9
2917,36,Male,Auckland,Unemployed,1,7.3,Rent,52032.58,75110.65,48808.74,696,5,0,3,14.82,8659.71,22.27,5488.69,36,other,individual,D,D5,0.2094899659081777,45.8,3,0,1.54,0,0,2025-04-14,2025-04-27,2025-05-24,13
2918,45,Male,Nelson,Employed,3,6.6,Rent,71950.29,73739.46,76034.94,570,8,0,1,42.72,2181.18,9.94,13125.24,36,debt_consolidation,individual,G,G4,0.3308050713960193,34.1,1,0,0.97,0,0,2023-06-29,2023-06-30,2023-07-21,1
2919,39,Female,Wellington,Employed,6,0.6,Mortgage,51011.27,43376.2,51878.35,696,7,0,2,38.03,6988.36,30.68,30887.41,60,small_business,individual,D,D2,0.212102000829408,48.3,1,0,0.84,0,0,2024-12-02,2024-12-14,2024-12-31,12
2920,51,Male,Bay of Plenty,Employed,5,6.3,Rent,104005.73,72065.52,101841.37,810,8,0,1,40.39,17479.76,22.23,8210.82,60,education,individual,A,A4,0.0875911558944344,60.5,0,0,0.71,0,0,2024-02-11,2024-02-25,2024-03-19,14
2921,31,Male,Auckland,Student,3,4.3,Mortgage,72272.63,50509.22,66700.38,573,7,0,1,41.46,5461.4,20.01,10696.42,36,car,joint,G,G4,0.3024232626947583,51.2,1,0,0.76,0,0,2024-10-27,2024-11-07,2024-12-07,11
2922,45,Male,Nelson,Unemployed,11,1.8,Mortgage,54950.95,63584.62,56145.45,619,8,0,2,31.57,993.96,19.19,9050.48,60,small_business,individual,F,F1,0.2978156748095263,61.2,2,0,1.13,0,0,2023-07-15,2023-07-17,2023-08-11,2
2923,36,Female,Gisborne,Employed,4,4.0,Mortgage,20466.85,19714.19,20299.61,724,6,0,5,16.77,15405.24,6.09,16518.27,60,education,individual,C,C4,0.174222634934506,35.7,1,0,0.97,0,0,2024-04-10,2024-04-19,2024-05-08,9
2924,37,Male,Gisborne,Employed,4,4.1,Rent,75216.62,73697.33,75804.47,731,9,0,0,17.37,4641.02,17.04,10348.69,36,home_improvement,individual,C,C3,0.1779104653109454,27.5,1,0,0.97,0,0,2023-11-07,2023-11-09,2023-12-01,2
2925,39,Male,Manawatu-Whanganui,Part-time,0,7.5,Mortgage,53981.51,52040.91,49702.93,624,3,1,0,16.72,27382.36,18.62,10164.99,60,vacation,individual,E,E1,0.2331413038553048,11.1,0,0,1.05,0,0,2023-09-19,2023-10-02,2023-10-27,13
2926,41,Female,Canterbury,Employed,13,7.9,Rent,62673.76,64049.58,61361.82,768,11,0,4,14.42,4131.04,24.5,13795.89,36,debt_consolidation,individual,B,B4,0.1282948678935788,44.3,1,0,1.04,0,0,2024-02-23,2024-02-26,2024-03-17,3
2927,37,Female,Wellington,Employed,1,6.2,Own,31973.66,25724.96,32741.51,631,10,1,0,30.95,12770.95,24.2,14807.17,60,medical,individual,E,E3,0.2203161308978294,44.9,0,0,0.79,0,0,2024-02-10,2024-02-17,2024-03-16,7
2928,40,Female,Taranaki,Employed,4,7.4,Own,153600.73,170991.56,168012.05,780,4,1,1,45.6,30309.55,29.63,21150.35,36,home_improvement,individual,A,A1,0.0990869628331058,25.2,1,0,1.02,0,0,2023-05-23,2023-05-26,2023-06-21,3
2929,54,Female,Hawke's Bay,Self-employed,8,5.0,Rent,108682.76,83192.17,107567.23,708,14,0,0,51.94,920.57,20.15,14596.69,60,car,individual,C,C3,0.1597340701854288,34.1,0,0,0.77,0,0,2023-12-08,2023-12-17,2024-01-10,9
2930,48,Male,Auckland,Part-time,1,3.0,Rent,153363.49,137847.94,164430.96,756,6,1,1,22.8,2871.07,8.29,38578.89,36,home_improvement,individual,B,B2,0.1224549041488765,4.8,0,0,0.84,0,0,2023-11-12,2023-11-18,2023-12-10,6
2931,47,Male,Northland,Part-time,4,9.1,Rent,129356.85,161976.19,134449.3,702,14,1,2,7.61,3727.33,27.42,13093.19,60,debt_consolidation,individual,C,C1,0.1648539167848817,11.6,1,0,1.2,0,0,2023-04-11,2023-04-14,2023-05-11,3
2932,33,Male,Auckland,Unemployed,1,8.8,Rent,92737.94,104352.53,93821.98,719,10,0,1,37.29,16183.85,31.45,4190.74,36,small_business,individual,C,C1,0.1576615838137796,28.0,1,0,1.11,0,0,2023-09-01,2023-09-10,2023-10-07,9
2933,29,Male,Nelson,Employed,7,8.0,Mortgage,32753.76,38883.18,31095.86,723,13,0,0,35.47,2272.86,22.79,11700.89,36,other,joint,C,C2,0.1428823742544786,29.3,1,0,1.25,0,0,2024-05-04,2024-05-05,2024-05-30,1
2934,48,Male,Tasman,Employed,4,11.2,Mortgage,196452.28,290764.63,186919.64,749,10,0,0,19.67,12901.69,31.27,9902.49,36,home_improvement,individual,B,B2,0.1134325649027917,18.5,0,0,1.56,0,0,2023-01-12,2023-01-22,2023-02-17,10
2935,47,Male,Otago,Employed,10,3.9,Rent,37255.75,38674.05,38406.1,678,11,0,0,32.21,4336.82,20.23,21238.79,60,vacation,individual,D,D2,0.1876703348639589,0.9,0,0,1.01,0,0,2023-08-27,2023-08-30,2023-09-16,3
2936,53,Female,Taranaki,Part-time,11,6.1,Mortgage,55331.52,58335.58,53874.93,626,13,1,2,35.71,2764.35,14.58,19915.39,60,vacation,joint,E,E3,0.2271185951724978,44.9,0,0,1.08,0,0,2024-07-14,2024-07-15,2024-08-01,1
2937,32,Female,Northland,Unemployed,5,2.5,Own,99338.05,99053.53,96281.6,675,17,0,2,31.46,2577.67,13.74,18681.99,36,education,individual,D,D3,0.2130633234747707,68.1,3,0,1.03,0,0,2023-02-11,2023-02-13,2023-03-04,2
2938,36,Male,Bay of Plenty,Employed,6,6.1,Mortgage,102341.14,98382.3,101416.95,640,13,0,2,47.02,11997.13,7.13,24939.41,36,small_business,individual,E,E1,0.2231904285772852,58.2,0,0,0.97,0,0,2024-11-08,2024-11-20,2024-12-15,12
2939,22,Female,Manawatu-Whanganui,Employed,4,7.5,Rent,91627.3,77689.12,90876.73,644,11,2,1,55.46,7017.64,16.46,22755.87,36,car,individual,E,E2,0.251527746747223,39.2,2,0,0.85,0,0,2024-08-16,2024-08-24,2024-09-17,8
2940,34,Male,Gisborne,Employed,2,1.1,Mortgage,51121.96,54537.57,53424.41,779,4,2,1,27.78,2812.41,8.28,32454.33,36,small_business,individual,B,B5,0.110102668396692,30.8,0,0,1.02,0,0,2024-03-04,2024-03-11,2024-03-28,7
2941,48,Male,Northland,Part-time,5,1.9,Mortgage,45160.75,50625.64,44019.32,717,0,0,2,53.68,23227.52,37.58,23286.72,36,car,individual,C,C4,0.1421211682554916,51.9,0,0,1.15,1,0,2025-03-13,2025-03-15,2025-04-06,2
2942,33,Female,Nelson,Employed,12,3.9,Own,297408.56,336712.31,309323.34,715,8,0,4,46.51,6133.35,10.98,15844.49,36,medical,individual,C,C3,0.1556736994260338,41.8,0,0,1.09,0,0,2023-06-07,2023-06-09,2023-07-03,2
2943,44,Male,Bay of Plenty,Employed,3,9.1,Rent,63484.7,67476.16,64880.43,744,6,0,1,17.64,8849.3,26.75,32522.13,36,small_business,individual,B,B5,0.1153637158635148,42.3,2,0,1.04,0,0,2023-08-04,2023-08-13,2023-09-09,9
2944,36,Male,Gisborne,Employed,2,8.8,Rent,58987.43,72863.29,54050.19,717,6,0,1,26.99,40980.5,6.21,20819.55,36,home_improvement,individual,C,C4,0.1763097731994343,1.1,0,0,1.35,0,0,2024-10-31,2024-11-13,2024-12-09,13
2945,41,Male,Bay of Plenty,Employed,2,5.6,Mortgage,42362.07,44729.57,42985.87,792,9,1,1,16.92,9512.7,14.51,21825.39,36,debt_consolidation,individual,A,A1,0.0814007764692075,56.0,0,0,1.04,0,0,2024-04-06,2024-04-19,2024-05-17,13
2946,27,Female,Gisborne,Part-time,3,4.8,Mortgage,75278.12,72879.73,65236.93,554,12,2,0,49.84,11591.78,16.27,9710.23,36,vacation,individual,G,G5,0.3379612469731637,26.6,1,0,1.12,0,0,2023-05-14,2023-05-20,2023-06-11,6
2947,39,Female,Bay of Plenty,Part-time,0,5.1,Mortgage,73200.4,63289.24,69923.86,620,7,0,1,44.52,3752.34,15.48,8035.14,60,medical,individual,E,E4,0.2547372175692962,38.0,0,0,0.91,0,0,2023-03-08,2023-03-13,2023-03-29,5
2948,18,Male,Otago,Part-time,3,6.8,Rent,64370.25,47647.18,65860.67,638,13,0,1,25.72,4945.18,17.69,12482.45,36,education,individual,E,E3,0.2440630533994888,19.6,1,0,0.72,0,0,2025-04-27,2025-05-07,2025-06-02,10
2949,36,Female,Northland,Unemployed,3,10.2,Mortgage,81730.17,109688.67,81686.68,597,9,1,0,23.72,3216.29,25.6,29269.58,36,small_business,individual,F,F4,0.2944271869494489,48.2,0,0,1.34,0,0,2023-01-07,2023-01-13,2023-01-31,6
2950,22,Female,Nelson,Employed,4,5.7,Rent,187262.2,170444.01,170709.23,687,9,0,1,13.42,3952.06,31.4,13735.06,36,vacation,individual,D,D3,0.1899677126148303,25.3,0,0,1.0,0,0,2024-06-09,2024-06-18,2024-07-12,9
2951,50,Female,Waikato,Self-employed,2,1.2,Rent,45483.77,39337.39,42938.59,690,16,0,2,7.03,6118.03,20.09,10542.15,36,vacation,individual,D,D2,0.1922848554100918,92.6,2,0,0.92,0,0,2023-03-14,2023-03-25,2023-04-21,11
2952,46,Female,Manawatu-Whanganui,Employed,5,2.3,Mortgage,66702.17,64467.14,58001.16,799,10,0,0,15.14,1912.21,16.43,10224.7,60,other,joint,A,A4,0.0869700656282468,23.7,3,0,1.11,0,0,2024-02-03,2024-02-10,2024-02-25,7
2953,43,Male,Southland,Unemployed,11,5.5,Rent,44065.55,43815.36,41107.51,734,9,1,1,32.56,12339.87,9.87,35240.43,36,small_business,individual,C,C2,0.1788090561372955,23.0,2,0,1.07,0,0,2024-02-09,2024-02-19,2024-03-08,10
2954,53,Male,Canterbury,Employed,16,2.6,Rent,77571.98,106871.11,79817.93,650,11,1,0,46.23,7457.78,17.04,5232.36,36,education,individual,E,E5,0.2350362037615984,52.2,2,0,1.34,0,0,2024-11-05,2024-11-15,2024-12-11,10
2955,29,Female,Auckland,Self-employed,4,5.2,Mortgage,46215.05,45492.74,44926.96,710,16,0,2,45.0,5291.84,6.67,6507.0,36,home_improvement,individual,C,C4,0.1767926683460437,45.9,2,0,1.01,0,0,2024-07-31,2024-08-14,2024-09-10,14
